"","10057.61.3","10057.62.4","10057.62.3","10057.62.2","10057.238.4","10057.238.2","10057.229.4","10057.61.1","10057.226.3","10057.226.2","10057.239.3","10057.243.3.1to10.and.1to2","10057.61.2","10057.250.1","10057.234.3","10057.196.2","10057.61.4","10057.242.3","10057.239.2","10057.236.2","10057.235.3","10057.194.3","10057.235.2","10057.229.3","10057.243.1","10057.195.4","10057.230.2","10057.269.4","10057.239.4","10057.60.3","10057.269.3","10057.232.2","10057.193.4","10057.233.2","10057.234.2","10057.236.3","10057.195.2","10057.58.4","10057.233.3","10057.234.4","10057.242.2","10057.60.4","10057.60.2","10057.270.4","10057.231.4","10057.232.3","10057.238.3","10057.227.4","10057.231.2","10057.230.4","10057.248.2","10057.197.2","10057.233.4","10057.271.3","10057.237.3","10057.267.4","10057.269.2","10057.226.4","10057.231.3","10057.228.4","10057.268.3","10057.196.3","10057.230.3","10057.193.1","10057.59.3","10057.246.2","10057.194.4","10057.268.4","10057.241.3","10057.58.3","10057.196.4","10057.267.2","10057.240.3","10057.245.3.1to10.and.1to4","10057.270.2","10057.59.4","10057.197.3","10057.249.2","10057.240.1","10057.241.2","10057.236.4","10057.268.2","10057.240.2","10057.237.4","10057.227.2","10057.237.2","10057.235.1","10057.268.1","10057.243.2","10057.59.1","10057.248.3","10057.231.1","10057.193.3","10057.227.3","10057.232.4","10057.235.4","10057.228.2","10057.58.2","10057.271.2","10057.271.1","10057.233.1","10057.236.1","10057.194.1","10057.246.1","10057.238.1","10057.228.3","10057.193.2","10057.249.3","10057.195.3","10057.270.1","10057.58.1","10057.269.1","10057.197.1","10057.226.1","10057.267.3","10057.62.1","10057.230.1","10057.232.1","10057.250.2","10057.245.2","10057.246.3","10057.237.1","10057.194.2","10057.195.1","10057.60.1","10057.241.1","10057.249.1","10057.234.1","10057.196.1","10057.239.1","10057.229.2","10057.228.1","10057.267.1","10057.242.1","10057.270.3","10057.227.1","10057.248.1","10057.245.1"
"1987",0,0,0,0,0,0,0.000231107,0,0,0,0,0.0002163254,0,0,0,0,0,8.445946e-05,0,0,0,0,0,6.232471e-05,0.0002148689,0.0004680333,6.830601e-05,0,6.223163e-05,0.001344225,0,0.0001359712,8.433837e-05,7.266386e-05,0,0,0,0,0,0,0,0.0009060023,0.001291545,0,0,0,0,6.622955e-05,0,0.0002303617,0,0.0001979022,0,0,0.0001142857,8.86682e-05,0,0,0,6.174364e-05,0,0,0,0,0,7.699415e-05,0,0,0,0,0,0,0.0008563739,0.0001081432,0,0,0.0001512402,0,0,0,0,0,0.0001770068,7.394809e-05,0,0,0,0,0,0,0,0,0.0001597699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.532389e-05,0.0001535273,0.000118991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001074345,0,0,0,0,0,0,0,0,0,0,0,4.863813e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989",0,0,0,0,0,0,7.703567e-05,0,0,0,0,0,0,0,0,0,0,0,7.55915e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.798559e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.732647e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.900835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990",0,0,0,0,0,0,0,0,0,5.832604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.830601e-05,0,0.0001244633,0,0,6.798559e-05,0,0.0002179916,0,0,0,0,0.0003793832,0,0,0,0,0,0,0,0,6.622955e-05,0.0001055409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001335292,0,0,0,0,6.944927e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001380167,0,7.394809e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991",0,0,0,0,0,0,0,0.04491938,0,0,0,0,0.0001073307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.798559e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001324591,0,0.0001151808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001115076,0,0,0,0,0.0001979414,7.562008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992",0.0001246727,0,0,0,0,0,0.0001540713,0,0,0,0,0,0,0,0,0,0.0002006421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.710058e-05,0,0,0,0,0,0.000101461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001861158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993",0,0,0,0,7.593591e-05,0.0001133915,0,0,0,0,0,0,0,0,0,0,0.0002006421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.900835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995",0.0004986909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002825923,0,0,0,0.0003166227,0,0,0,0.0001342012,0.0005601344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002777971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996",0,0,0.0002185952,0,0,0,0,0,0.0001218027,0,0,0,0,0,0,0,0,8.445946e-05,0,0,0,5.633485e-05,0,0,0,0,0,0,6.223163e-05,0.0001034019,0,6.798559e-05,0,0,0,0,0,0,0,0,0,0,8.610298e-05,0,0,0,0,0,0,0.0001151808,0,9.895112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001512402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001861158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.676364e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997",0.0003740182,0,0,0,7.593591e-05,0,0.0003081427,0,0.0004872107,0,0,0.0001442169,0.0004293227,0,0.0001802776,0.001415519,0,8.445946e-05,0,0.0004844492,0,0,0.0001493206,0,0.0001074345,0.0001872133,0,0.0005255711,0.0001866949,0.0004136077,0.0001582529,0.0001359712,0,0.0001453277,9.17347e-05,0.000828386,0.0007782101,0.0008133388,0,0,9.02853e-05,0.0001132503,0.0002583089,9.938382e-05,9.419744e-05,0.0003918495,0.0002019794,6.622955e-05,0,0,0,0.0003958045,6.710058e-05,8.00192e-05,0.0001142857,8.86682e-05,0.0001933987,0,0.0002029221,0,0,0.0002682164,0.0002002938,0,0.0001686341,7.699415e-05,0,0.0002083478,0,0,0.0008920607,0,0,0,0,0.0002969121,0.0003781004,0.0002705628,0,0,0.0003896736,0,0,0.0002218443,0,0,0,0,0,0,0,0,0,0.0001539409,0.0001428061,0.0002650235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002379819,0,8.540439e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998",0,0,0,0,0.001442782,0,0.003697712,0,0,0,0,0,0.0004293227,0,0,0,0.0002006421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41976e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001667078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008651455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999",0,0,0,8.486803e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.674597e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000",0,0,0,0,0.0001518718,0,7.703567e-05,0,0.0002436054,0,0,0,0.0003219921,0,0,0.0001286836,0,0,0,0,0,0,0,6.232471e-05,0.0001074345,0,0.000204918,0.0001212856,6.223163e-05,0,0.0001582529,6.798559e-05,0,0.000508647,0,6.903217e-05,0,0,0,0.0004473773,0,0.0001132503,0.0002583089,0.0001490757,0.0001883949,0,6.732647e-05,0.0004636069,0.0001055409,0.0002303617,0,0.0001979022,0,0.0003200768,0.0004571429,8.86682e-05,0.0001933987,0.0002985297,0.0006087662,0,0,8.940545e-05,0,0,0,0,8.269247e-05,6.944927e-05,0,0,0,0,0,0,0,0,0.0001512402,0.0001803752,0,0,9.741841e-05,0,0,0.0002957924,0,0,0,0,0,0,0,0,0,0,0.0002142092,0.0002650235,0.000291439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.532389e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001",0,0,0.009836782,0.02749724,0,0,0,0,0.02533496,0.0006415865,0,0,0,0,0.0008112493,0,0.0004012841,0,0.000453549,0,0.0002860207,0,0,0.0001246494,0.0003223034,9.360666e-05,0,8.085709e-05,6.223163e-05,0.004549685,7.912644e-05,0.004758991,0,0.0001453277,0,0.0120116,0,0,0.004660994,0.001342132,0,0.00396376,0.002410883,0.0002484596,0.0001883949,0.0007836991,6.732647e-05,0.001192132,0,0.002994702,0,0.0003958045,0.004361538,0.0004801152,0,0.008600816,0.0001933987,0.001194119,0.0008116883,0,0,0,0.01034851,0,0,0,0,0.0003472463,0,0,0,0,0,0.001081432,0,0.00138559,0.0001512402,9.018759e-05,0,0,0,0,0,0.0007394809,0.0001356208,0.0002524827,0,0,0,0,0.0005609783,0,0,0.0002309113,0.0004998215,6.625588e-05,0,0,7.335681e-05,0,0,0,0,0,0,0,0,0,6.206554e-05,0,7.935248e-05,0,0,0,0,0,0,0,7.532389e-05,0,0,6.593262e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.907494e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.490367e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003155223,0,0,0,0,0,0
"2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.013881e-05,0,0,0.0002533784,0,0,0,0,0,0,0,0.0006552467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002309824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.850341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001546882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.738552e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005226358,0,0.0001678838,0,0,0,0,0,0,0,0,0,0,0,7.370283e-05
"2005",0,0,7.286505e-05,0.0005940762,7.593591e-05,0,0,0,0.0001218027,0,0,7.210845e-05,0,0,0.0002704164,0.0001286836,0,0,0,0,7.150518e-05,0.0001126697,0,0,0,0,0,0,0,0.0002068038,0,0,0,7.266386e-05,0,0.0002070965,0,0,0.0001083952,0,0,0,8.610298e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89707e-05,0,0,0,0,0,0,0.0001770068,0,0,0,0,0,0,0,0.0001121957,0,0,0,0,0,0,0.0004652894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001708088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006",0,0,0,0,0,0,0,0,0.0001218027,0,0,0,0,0,0,0,0,0,7.55915e-05,0,0,0,7.46603e-05,0,0.0001074345,0,0,0,6.223163e-05,0,0,6.798559e-05,0.0001686767,0.0001453277,0,0,4.863813e-05,0,0,0,0,0.0005662514,0.000172206,4.969191e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101461,0,0,0,0,0,0.0001686341,0,0,0,7.674597e-05,9.368559e-05,0,0,0.0001223391,0,0,0.0004948535,0.0002268603,0.000450938,0,0.0002418575,0,0,0,0,0,0,0,0,0,0,0,0,0.0002396549,0,0,6.625588e-05,7.285974e-05,9.305788e-05,0,0,0,0,0,0,0,0,0,0.0001061571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.232471e-05,0,0,6.830601e-05,0,0,0,0,0,0,7.266386e-05,0,0,0,0,5.41976e-05,0,0,0,0,0.0001490757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.174364e-05,0,0,0,0,0,7.699415e-05,0,0,0,0,0.0002230152,0,0,0,0,0,0,9.018759e-05,0,8.061916e-05,0,0,8.850341e-05,0,6.78104e-05,0.0001683218,0,0,0,0,0,0,0,0,7.140307e-05,0,7.285974e-05,0,0,0,0,0,0,0,0,7.358893e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002006421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009",0,0,0,0,0,0,0,0.0002559509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.433837e-05,0,0,0,9.727626e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001972516,0,0,0,9.814987e-05,0,0,0,0,0,0,0,0.0001097293,0,5.32907e-05,0,0,5.738552e-05,0,0,0,0,0,0,0,0,0,0.0005378657,0,0,0,0,0,0,0,0,7.062646e-05,0,0,0,0,0,0,0,0.0002743672,0,7.531822e-05,0,9.06454e-05,0,0
"2010",0.0001246727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.315289e-05,0,0,0,0,0,0,0,0,0,0,7.935248e-05,0,0,0,0,0,0,6.894174e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001223391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",0,0,0.0003643253,0.0001697361,0.0003037436,0.0001133915,0.000231107,0,0.0008526188,0.0001749781,0.0002386777,0.0002163254,0.0001073307,0,0,0.0001286836,0.0008025682,0,0.000453549,0,7.150518e-05,0.0001126697,0.0002239809,0.0002492988,0.0005371723,0,0.000204918,0.0001212856,0.000497853,0,0.000712138,0.0006798559,0.0003373535,0.0002906554,0.0003669388,0.000414193,9.727626e-05,0.0006100041,5.41976e-05,0.0007829102,9.02853e-05,0.002038505,0.0006888238,0.000546611,0.0002825923,0,0.0006732647,0.0009272137,0,0.0004607233,0,0.001682169,0.0001342012,0.000400096,0.001714286,0.0005320092,0,0.0002985297,0.001521916,6.174364e-05,0,0.0003576218,0.0003338229,0,0.0003372681,7.699415e-05,0.001157695,0.0004166956,0,0,0.0004460303,0,0.0001223391,0.0002162864,0.0002910784,0.002672209,0.001663642,0.001262626,0,8.061916e-05,0,6.900835e-05,8.850341e-05,0.0006655328,0.0001356208,0,0,0,0,0,0.0002243913,0,0.0001597699,7.697044e-05,0.0003570154,0.0005963029,7.285974e-05,0,0,0,0,0,0,0,0,0,0,0.000955414,0,0,0,0,0,0.0002191541,0,0,0,0,0.0001506478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",0.0003740182,0,7.286505e-05,0,0.0003037436,0,0,0.0001279754,0,0,0,0,0,0,0,0,0.00100321,0,0.001965379,0.0004844492,0,0,0.0003733015,0,0,0,0,0.0003638569,0.001057938,0.0009306173,0.00221554,0.001631654,0,0,0,0.0003451608,0,0.0006100041,0,0,0,0.0003397508,0,0.0004969191,0.0005651846,0.01071055,0,0.001125902,0.0002110818,0.0005759042,0.001604707,0,6.710058e-05,0.000800192,0,0.002660046,0.000580196,0,0.002029221,6.174364e-05,0,0,0,0,0,0,0,0.0009028405,0,0,0,0.001842392,0,0,0.001600931,0.0001979414,0,0,0,0,0.001071603,0,0.0006195239,0.001035273,0.000339052,0,0,0,0,0,0.000336587,0,0.0005591948,0.0008466749,0.0002856123,6.625588e-05,0,9.305788e-05,0,0,0,0,0,0,0,7.358893e-05,0,0,0,0,0,0,0,0.000109577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.699415e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.540439e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944927e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.284854e-05,0,0,0,0,0,0,0,0,4.279906e-05,0,0.0001898073,0,0,0,0.000219106,0,0,0,0,0,0,0,0,9.644132e-05,0,0.0001302083,0,0,0.0001062473,0,6.859181e-05,0,7.531822e-05,0,0,0,7.370283e-05
"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.798559e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001686341,0,0,0,0,9.368559e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.652016e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021",0.0001246727,0,0,0,0,0,0,0,0,5.832604e-05,0,0,0,0,0,0,0,0,0,0.0001937797,0,0,0,6.232471e-05,0,0,6.830601e-05,0,0,0,0,0,8.433837e-05,0,0,0.005108381,0,0,0,0,0,0,8.610298e-05,4.969191e-05,0,0.02834378,0,0,0,0,0,0,0,0,0,8.86682e-05,0,0,0,0,0,0,0,0,0,7.699415e-05,0,0,0,0,0,0,0.0001223391,0,0,0,0,0,5.864759e-05,0,0.0001948368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.676364e-05,0.000118991,0,0,7.062646e-05,0,0,0,0,6.34035e-05,0,0,0,0,0,0,0,0,0
"2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.266386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001121957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001359712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944927e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.140307e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.532389e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
